fid,OBJECTID,COUNTRY,CITIES,FUA_OR_CIT,CODE2012,ITEM2012,PROD_DATE,IDENT,AREA,Pop2012,fid_2,cat,value
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63363,470678,5
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63366,470441,4
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63370,471146,6
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63374,470679,6
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63379,471147,6
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63383,470680,4
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",63384,470908,5
1802,55912,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55911-IE001L1,28291.513996500001667,"267",64248,471148,4
1803,56007,IE,Dublin,IE001L1,"14100",Green urban areas,"2018",56006-IE001L1,5159.321289810000053,"0",64237,473365,6
1803,56007,IE,Dublin,IE001L1,"14100",Green urban areas,"2018",56006-IE001L1,5159.321289810000053,"0",64240,472858,8
1803,56007,IE,Dublin,IE001L1,"14100",Green urban areas,"2018",56006-IE001L1,5159.321289810000053,"0",64244,472148,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68757,470668,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68726,470189,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68753,470430,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68898,470901,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68758,470666,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68754,470431,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68899,470902,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68759,470667,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68727,469905,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68728,470190,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68729,469904,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68897,470669,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68896,470670,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68756,470432,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68730,469902,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68731,469903,9
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68895,470433,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68755,470191,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68732,469620,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68733,469619,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68894,470193,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68734,469906,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68890,469907,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68735,469376,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68736,469377,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68881,468073,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68888,469125,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68882,468346,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68893,469623,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68974,470434,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68978,469380,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68972,470671,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68986,469126,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68975,470435,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68985,469381,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68973,470672,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68982,469909,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68983,469625,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68976,470436,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68984,469626,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68980,469910,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68971,471139,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68981,470194,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",69227,469127,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68977,470437,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68979,470438,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",69182,470903,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68745,468066,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68737,469121,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68738,469122,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68739,468068,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68740,468867,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68741,469123,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68887,469379,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68742,468866,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68885,469124,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68743,468343,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68744,468603,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68746,468604,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68884,468868,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68747,468067,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68870,467824,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68748,468344,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68749,468069,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68750,468070,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68751,467822,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68865,468071,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68752,467823,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68874,467825,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68892,469622,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68891,469908,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68883,468869,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68886,469378,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68889,469621,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68878,467589,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68880,468072,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68987,468606,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68988,468605,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68989,468870,4
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68990,468347,7
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68991,468348,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68992,468074,8
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68993,468349,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68994,467826,6
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68995,467827,5
1804,55863,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55862-IE001L1,33069.894070100002864,"160",68996,467590,9
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64189,469627,6
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64185,469912,9
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64182,470196,7
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64187,469628,9
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64186,469913,10
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64192,469385,6
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64181,470674,8
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64190,469629,7
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64183,469914,6
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64180,470675,7
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64191,469630,6
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64188,469915,4
1805,55959,IE,Dublin,IE001L1,"11210",Discontinuous dense urban fabric (S.L. : 50% -  80%),"2018",55958-IE001L1,3071.451064630000019,"26",64184,470197,5
1806,55390,IE,Dublin,IE001L1,"14100",Green urban areas,"2018",55389-IE001L1,26509.837426199999754,"0",63423,463593,5
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63467,466642,7
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63468,466643,6
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63469,466868,6
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63470,466394,7
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63471,466164,6
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63473,466395,6
1807,55071,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",55070-IE001L1,92195.706344599995646,"6",63475,465736,5
1819,56586,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56585-IE001L1,60.684590837899997,"0",,,
1820,56479,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56478-IE001L1,964.844917655000017,"0",322328,481058,5
1820,56479,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56478-IE001L1,964.844917655000017,"0",322416,480805,4
1820,56479,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56478-IE001L1,964.844917655000017,"0",322460,480054,4
1820,56479,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56478-IE001L1,964.844917655000017,"0",322433,481061,7
1820,56479,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",56478-IE001L1,964.844917655000017,"0",322436,480301,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322526,477591,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322533,475773,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323998,481337,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",324083,480582,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318262,456610,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318281,456317,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318245,460590,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318250,459521,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322639,474163,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322637,473381,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322643,473886,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322653,474953,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322659,473608,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322817,471905,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322863,467342,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323011,465745,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322887,467128,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322888,466876,9
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323175,462098,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323092,464592,8
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323090,464845,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318400,456000,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318283,458999,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321927,460306,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323112,461155,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323164,461837,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322943,469647,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319190,456326,9
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319133,456008,8
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319146,456889,10
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319020,457952,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319031,456622,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322000,469154,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",319029,456891,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322117,462356,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322119,460881,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321693,465055,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322087,466189,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322089,465759,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322095,464852,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318290,456879,7
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318322,456614,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",318317,456003,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321915,462834,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322075,461595,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323163,461594,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321987,468619,5
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321721,469157,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321727,468918,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",321841,468623,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322037,464848,4
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322043,464600,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322054,465526,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322062,464596,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322778,466880,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",323153,465271,6
1821,55297,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",55296-IE001L1,83437.669924600006198,"0",322955,466405,7
